,raster_val,geometry,areas,points,rws,blocks,vols,heit,lite,undersmpl,mean_diff,mean_diff_positive
153,20084.0,"POLYGON ((106.82174350943379 -6.143059399106977, 106.82274780571872 -6.151164962028878, 106.83276118665289 -6.151164962028878, 106.83175679622694 -6.143059399106977, 106.82174350943379 -6.143059399106977))",1000000.0,9.0,14,127,6027416.0,6.109090909090909,374.0,0.0,-0.26525230906090747,0.043029429164744976
154,16392.0,"POLYGON ((106.83175679622694 -6.143059399106977, 106.83276118665289 -6.151164962028878, 106.84277456758706 -6.151164962028878, 106.84177008302011 -6.143059399106977, 106.83175679622694 -6.143059399106977))",1000000.0,29.0,8,167,6513942.0,7.564516129032258,376.0,0.0,-0.13279406743501895,0.0770334936046392
155,10626.0,"POLYGON ((106.84177008302011 -6.143059399106977, 106.84277456758706 -6.151164962028878, 106.85278794852124 -6.151164962028878, 106.85178336981326 -6.143059399106977, 106.84177008302011 -6.143059399106977))",1000000.0,6.0,1,171,4708294.0,5.391891891891892,337.0,6.0,-0.07003814661717385,0.14627689850894715
156,12899.0,"POLYGON ((106.85178336981326 -6.143059399106977, 106.85278794852124 -6.151164962028878, 106.86280132945541 -6.151164962028878, 106.86179665660644 -6.143059399106977, 106.85178336981326 -6.143059399106977))",1000000.0,17.0,2,109,4627607.0,5.015625,342.0,0.0,-0.022404174718211777,0.09178527622963178
157,18417.0,"POLYGON ((106.86179665660644 -6.143059399106977, 106.86280132945541 -6.151164962028878, 106.87281471038958 -6.151164962028878, 106.8718099433996 -6.143059399106977, 106.86179665660644 -6.143059399106977))",1000000.0,21.0,4,117,3785449.0,3.8684210526315788,333.0,0.0,-0.07589303892119889,0.062808462276099
158,13721.0,"POLYGON ((106.8718099433996 -6.143059399106977, 106.87281471038958 -6.151164962028878, 106.88282809132373 -6.151164962028878, 106.88182323019275 -6.143059399106977, 106.8718099433996 -6.143059399106977))",1000000.0,21.0,1,85,3915795.0,4.0,324.0,1.0,-0.18004875240364993,0.07791273620587626
159,7960.0,"POLYGON ((106.88182323019275 -6.143059399106977, 106.88282809132373 -6.151164962028878, 106.8928414722579 -6.151164962028878, 106.8918365169859 -6.143059399106977, 106.88182323019275 -6.143059399106977))",1000000.0,6.0,2,185,7765607.0,9.231884057971014,320.0,0.0,-0.5344852751373929,0.09773856403057549
160,17098.0,"POLYGON ((106.8918365169859 -6.143059399106977, 106.8928414722579 -6.151164962028878, 106.90285485319208 -6.151164962028878, 106.90184980377907 -6.143059399106977, 106.8918365169859 -6.143059399106977))",1000000.0,12.0,3,162,7289586.0,8.238805970149254,288.0,0.0,-0.20347958473936562,0.09648749730679801
161,18230.0,"POLYGON ((106.90184980377907 -6.143059399106977, 106.90285485319208 -6.151164962028878, 106.91286823412625 -6.151164962028878, 106.91186309057224 -6.143059399106977, 106.90184980377907 -6.143059399106977))",1000000.0,44.0,5,148,4494750.0,4.82,258.0,0.0,-0.08443751504637874,0.06955802220246024
162,11855.0,"POLYGON ((106.91186309057224 -6.143059399106977, 106.91286823412625 -6.151164962028878, 106.92288161506042 -6.151164962028878, 106.9218763773654 -6.143059399106977, 106.91186309057224 -6.143059399106977))",1000000.0,12.0,4,79,2989507.0,3.255813953488372,198.0,0.0,-0.06698655357498257,0.08419019750025741
163,11012.0,"POLYGON ((106.9218763773654 -6.143059399106977, 106.92288161506042 -6.151164962028878, 106.93289499599459 -6.151164962028878, 106.93188966415856 -6.143059399106977, 106.9218763773654 -6.143059399106977))",1000000.0,3.0,1,55,4105814.0,4.631578947368421,183.0,3.0,-0.5837177925816438,0.15238626704429079
164,11107.0,"POLYGON ((106.93188966415856 -6.143059399106977, 106.93289499599459 -6.151164962028878, 106.94290837692874 -6.151164962028878, 106.9419029509517 -6.143059399106977, 106.93188966415856 -6.143059399106977))",1000000.0,0.0,1,65,4252841.0,4.298245614035087,127.5,6.0,-0.38094977306084166,0.19032418348787009
165,4815.0,"POLYGON ((106.9419029509517 -6.143059399106977, 106.94290837692874 -6.151164962028878, 106.95292175786292 -6.151164962028878, 106.95191623774487 -6.143059399106977, 106.9419029509517 -6.143059399106977))",1000000.0,6.0,2,40,1570440.0,3.657142857142857,112.0,14.0,0.04726440154519677,0.20609323689588588
166,12176.0,"POLYGON ((106.95191623774487 -6.143059399106977, 106.95292175786292 -6.151164962028878, 106.96293513879709 -6.151164962028878, 106.96192952453802 -6.143059399106977, 106.95191623774487 -6.143059399106977))",1000000.0,8.0,2,49,1792646.0,2.3,105.0,3.0,-0.055550721264628254,0.08284221641168563
167,2176.0,"POLYGON ((106.96192952453802 -6.143059399106977, 106.96293513879709 -6.151164962028878, 106.97294851973126 -6.151164962028878, 106.9719428113312 -6.143059399106977, 106.96192952453802 -6.143059399106977))",1000000.0,0.0,1,1,138768.0,0.6666666666666666,98.0,0.0,0.032082370533863674,0.04232061868427759
168,11290.0,"POLYGON ((106.68256047264035 -6.151164962028878, 106.68356479987351 -6.159270572276357, 106.6935782750753 -6.159270572276357, 106.69257385357452 -6.151164962028878, 106.68256047264035 -6.151164962028878))",1000000.0,0.0,1,37,3935209.0,4.59375,133.0,3.0,-0.26117439930828956,0.18358648119302823
169,18430.0,"POLYGON ((106.69257385357452 -6.151164962028878, 106.6935782750753 -6.159270572276357, 106.70359175027708 -6.159270572276357, 106.70258723450868 -6.151164962028878, 106.69257385357452 -6.151164962028878))",1000000.0,11.0,4,110,3123036.0,3.4285714285714284,150.0,9.0,-0.12298111067206091,0.2593226355752229
170,16722.0,"POLYGON ((106.70258723450868 -6.151164962028878, 106.70359175027708 -6.159270572276357, 106.71360522547887 -6.159270572276357, 106.71260061544285 -6.151164962028878, 106.70258723450868 -6.151164962028878))",1000000.0,17.0,2,84,3367180.0,3.3529411764705883,158.0,4.0,-0.23740501629538255,0.13663493953441858
171,15963.0,"POLYGON ((106.71260061544285 -6.151164962028878, 106.71360522547887 -6.159270572276357, 106.72361870068067 -6.159270572276357, 106.72261399637702 -6.151164962028878, 106.71260061544285 -6.151164962028878))",1000000.0,3.0,2,133,3098580.0,3.2363636363636363,174.0,0.0,-0.30293820357570495,0.05867627879852194
172,18067.0,"POLYGON ((106.72261399637702 -6.151164962028878, 106.72361870068067 -6.159270572276357, 106.73363217588246 -6.159270572276357, 106.73262737731119 -6.151164962028878, 106.72261399637702 -6.151164962028878))",1000000.0,2.0,5,159,3086627.0,2.953488372093023,199.0,3.0,-0.23294207556192909,0.1356579297516581
173,18160.0,"POLYGON ((106.73262737731119 -6.151164962028878, 106.73363217588246 -6.159270572276357, 106.74364565108425 -6.159270572276357, 106.74264075824536 -6.151164962028878, 106.73262737731119 -6.151164962028878))",1000000.0,7.0,2,117,3336162.0,3.361111111111111,209.0,0.0,-0.3947527745405335,0.0552681906186692
174,10336.0,"POLYGON ((106.74264075824536 -6.151164962028878, 106.74364565108425 -6.159270572276357, 106.75365912628604 -6.159270572276357, 106.75265413917954 -6.151164962028878, 106.74264075824536 -6.151164962028878))",1000000.0,6.0,4,74,2275629.0,2.702127659574468,243.0,0.0,-0.1277599047866317,0.05964632510466662
175,15951.0,"POLYGON ((106.75265413917954 -6.151164962028878, 106.75365912628604 -6.159270572276357, 106.76367260148783 -6.159270572276357, 106.7626675201137 -6.151164962028878, 106.75265413917954 -6.151164962028878))",1000000.0,5.0,2,98,3275687.0,3.6037735849056602,252.0,1.0,-0.16556685946639543,0.08252351384936342
176,15276.0,"POLYGON ((106.7626675201137 -6.151164962028878, 106.76367260148783 -6.159270572276357, 106.77368607668961 -6.159270572276357, 106.77268090104788 -6.151164962028878, 106.7626675201137 -6.151164962028878))",1000000.0,10.0,4,86,3434412.0,3.4444444444444446,304.0,0.0,-0.16190029716429588,0.0655435646776547
177,22605.0,"POLYGON ((106.77268090104788 -6.151164962028878, 106.77368607668961 -6.159270572276357, 106.7836995518914 -6.159270572276357, 106.78269428198205 -6.151164962028878, 106.77268090104788 -6.151164962028878))",1000000.0,29.0,4,119,4151204.0,4.266666666666667,326.0,0.0,-0.2379860419861277,0.06458244628109196
178,22421.0,"POLYGON ((106.78269428198205 -6.151164962028878, 106.7836995518914 -6.159270572276357, 106.79371302709319 -6.159270572276357, 106.79270766291621 -6.151164962028878, 106.78269428198205 -6.151164962028878))",1000000.0,24.0,9,153,4674578.0,4.682926829268292,339.5,0.0,-0.25295767932248425,0.0462199870829251
179,21584.0,"POLYGON ((106.79270766291621 -6.151164962028878, 106.79371302709319 -6.159270572276357, 106.80372650229499 -6.159270572276357, 106.8027210438504 -6.151164962028878, 106.79270766291621 -6.151164962028878))",1000000.0,15.0,21,243,4711425.0,5.531914893617022,360.0,0.0,-0.19666907582592588,0.04725366854054
180,25635.0,"POLYGON ((106.8027210438504 -6.151164962028878, 106.80372650229499 -6.159270572276357, 106.8137399774968 -6.159270572276357, 106.81273442478457 -6.151164962028878, 106.8027210438504 -6.151164962028878))",1000000.0,11.0,22,195,4715364.0,4.684210526315789,367.0,0.0,-0.24915663648649683,0.05110373488442849
181,22332.0,"POLYGON ((106.81273442478457 -6.151164962028878, 106.8137399774968 -6.159270572276357, 106.82375345269857 -6.159270572276357, 106.82274780571872 -6.151164962028878, 106.81273442478457 -6.151164962028878))",1000000.0,13.0,15,137,6330841.0,7.1454545454545455,368.0,0.0,-0.19541276618473674,0.05315697422571968
182,22317.0,"POLYGON ((106.82274780571872 -6.151164962028878, 106.82375345269857 -6.159270572276357, 106.83376692790036 -6.159270572276357, 106.83276118665289 -6.151164962028878, 106.82274780571872 -6.151164962028878))",1000000.0,13.0,21,164,5352516.0,5.914285714285715,379.0,0.0,-0.20824426699083126,0.09404994645447062
183,19299.0,"POLYGON ((106.83276118665289 -6.151164962028878, 106.83376692790036 -6.159270572276357, 106.84378040310214 -6.159270572276357, 106.84277456758706 -6.151164962028878, 106.83276118665289 -6.151164962028878))",1000000.0,30.0,6,169,5820959.0,6.387096774193548,401.5,0.0,-0.13674734815035786,0.08344148672255157
184,8850.0,"POLYGON ((106.84277456758706 -6.151164962028878, 106.84378040310214 -6.159270572276357, 106.85379387830395 -6.159270572276357, 106.85278794852124 -6.151164962028878, 106.84277456758706 -6.151164962028878))",1000000.0,4.0,5,197,6066658.0,7.680555555555555,348.0,0.0,-0.12296358947106421,0.07112870744797527
185,21091.0,"POLYGON ((106.85278794852124 -6.151164962028878, 106.85379387830395 -6.159270572276357, 106.86380735350573 -6.159270572276357, 106.86280132945541 -6.151164962028878, 106.85278794852124 -6.151164962028878))",1000000.0,7.0,10,245,4294063.0,4.90625,334.0,0.0,-0.13858846734434413,0.0880304665453108
186,22284.0,"POLYGON ((106.86280132945541 -6.151164962028878, 106.86380735350573 -6.159270572276357, 106.87382082870752 -6.159270572276357, 106.87281471038958 -6.151164962028878, 106.86280132945541 -6.151164962028878))",1000000.0,27.0,7,217,3961550.0,4.0,332.0,0.0,-0.157083587701747,0.06723924994213948
187,19421.0,"POLYGON ((106.87281471038958 -6.151164962028878, 106.87382082870752 -6.159270572276357, 106.8838343039093 -6.159270572276357, 106.88282809132373 -6.151164962028878, 106.87281471038958 -6.151164962028878))",1000000.0,14.0,4,148,3840719.0,4.032258064516129,327.0,0.0,-0.19200598457427495,0.0790202884970187
188,11721.0,"POLYGON ((106.88282809132373 -6.151164962028878, 106.8838343039093 -6.159270572276357, 106.8938477791111 -6.159270572276357, 106.8928414722579 -6.151164962028878, 106.88282809132373 -6.151164962028878))",1000000.0,6.0,1,160,4375906.0,4.901639344262295,325.0,1.0,-0.2095196606821175,0.08885739863251364
189,16146.0,"POLYGON ((106.8928414722579 -6.151164962028878, 106.8938477791111 -6.159270572276357, 106.9038612543129 -6.159270572276357, 106.90285485319208 -6.151164962028878, 106.8928414722579 -6.151164962028878))",1000000.0,7.0,4,152,7942600.0,8.72972972972973,296.0,1.0,-0.19486472943538144,0.10670705115433204
190,17294.0,"POLYGON ((106.90285485319208 -6.151164962028878, 106.9038612543129 -6.159270572276357, 106.91387472951469 -6.159270572276357, 106.91286823412625 -6.151164962028878, 106.90285485319208 -6.151164962028878))",1000000.0,40.0,4,193,4955380.0,5.203703703703703,267.0,0.0,-0.442097754748429,0.075420436907389
191,13742.0,"POLYGON ((106.91286823412625 -6.151164962028878, 106.91387472951469 -6.159270572276357, 106.92388820471648 -6.159270572276357, 106.92288161506042 -6.151164962028878, 106.91286823412625 -6.151164962028878))",1000000.0,14.0,5,137,3559716.0,3.4339622641509435,223.0,2.0,-0.44112445190980265,0.12337623583280602
192,16482.0,"POLYGON ((106.92288161506042 -6.151164962028878, 106.92388820471648 -6.159270572276357, 106.93390167991828 -6.159270572276357, 106.93289499599459 -6.151164962028878, 106.92288161506042 -6.151164962028878))",1000000.0,13.0,2,73,3479322.0,3.782608695652174,167.0,0.0,-0.475919029542196,0.08337309735414869
193,10571.0,"POLYGON ((106.93289499599459 -6.151164962028878, 106.93390167991828 -6.159270572276357, 106.94391515512005 -6.159270572276357, 106.94290837692874 -6.151164962028878, 106.93289499599459 -6.151164962028878))",1000000.0,1.0,1,41,3371312.0,3.8846153846153846,123.0,16.0,-0.04759841107008631,0.19073838526666245
194,8331.0,"POLYGON ((106.94290837692874 -6.151164962028878, 106.94391515512005 -6.159270572276357, 106.95392863032184 -6.159270572276357, 106.95292175786292 -6.151164962028878, 106.94290837692874 -6.151164962028878))",1000000.0,6.0,2,52,3021707.0,3.8333333333333335,114.0,15.0,-0.06546118662766416,0.2534432668943806
195,11399.0,"POLYGON ((106.95292175786292 -6.151164962028878, 106.95392863032184 -6.159270572276357, 106.96394210552363 -6.159270572276357, 106.96293513879709 -6.151164962028878, 106.95292175786292 -6.151164962028878))",1000000.0,0.0,1,45,1969284.0,2.3,100.0,0.0,-0.07853090822454442,0.04480288489755971
196,2355.0,"POLYGON ((106.96293513879709 -6.151164962028878, 106.96394210552363 -6.159270572276357, 106.97395558072542 -6.159270572276357, 106.97294851973126 -6.151164962028878, 106.96293513879709 -6.151164962028878))",1000000.0,2.0,1,49,142921.0,0.8,87.0,1.0,0.07759814774272243,0.08146317428162521
197,15388.0,"POLYGON ((106.68356479987351 -6.159270572276357, 106.68457047614226 -6.167376229912751, 106.69458404573828 -6.167376229912751, 106.6935782750753 -6.159270572276357, 106.68356479987351 -6.159270572276357))",1000000.0,3.0,1,40,3623035.0,3.3214285714285716,128.0,1.0,-0.1689212236463317,0.09387125502672915
198,15341.0,"POLYGON ((106.6935782750753 -6.159270572276357, 106.69458404573828 -6.167376229912751, 106.70459761533431 -6.167376229912751, 106.70359175027708 -6.159270572276357, 106.6935782750753 -6.159270572276357))",1000000.0,0.0,4,64,2736821.0,3.148936170212766,144.0,0.0,-0.580813304788044,0.05022230910530064
199,12537.0,"POLYGON ((106.70359175027708 -6.159270572276357, 106.70459761533431 -6.167376229912751, 106.71461118493035 -6.167376229912751, 106.71360522547887 -6.159270572276357, 106.70359175027708 -6.159270572276357))",1000000.0,18.0,3,36,2996901.0,3.0754716981132075,157.0,1.0,-0.27871441414102427,0.07998234687804817
200,14106.0,"POLYGON ((106.71360522547887 -6.159270572276357, 106.71461118493035 -6.167376229912751, 106.72462475452637 -6.167376229912751, 106.72361870068067 -6.159270572276357, 106.71360522547887 -6.159270572276357))",1000000.0,30.0,3,86,2011997.0,2.5142857142857142,164.0,2.0,-0.03185138960013564,0.07206556433548174
201,18503.0,"POLYGON ((106.72361870068067 -6.159270572276357, 106.72462475452637 -6.167376229912751, 106.73463832412241 -6.167376229912751, 106.73363217588246 -6.159270572276357, 106.72361870068067 -6.159270572276357))",1000000.0,10.0,2,89,3255706.0,3.2857142857142856,203.5,3.0,-0.18084607361219793,0.16627808155350476
202,22168.0,"POLYGON ((106.73363217588246 -6.159270572276357, 106.73463832412241 -6.167376229912751, 106.74465189371845 -6.167376229912751, 106.74364565108425 -6.159270572276357, 106.73363217588246 -6.159270572276357))",1000000.0,71.0,5,128,3653334.0,3.657142857142857,221.0,0.0,-0.1251164431546223,0.10159137889546312
203,20557.0,"POLYGON ((106.74364565108425 -6.159270572276357, 106.74465189371845 -6.167376229912751, 106.7546654633145 -6.167376229912751, 106.75365912628604 -6.159270572276357, 106.74364565108425 -6.159270572276357))",1000000.0,19.0,5,121,2899747.0,2.4594594594594597,256.0,0.0,-0.053998569448104126,0.07905698078883264
204,21618.0,"POLYGON ((106.75365912628604 -6.159270572276357, 106.7546654633145 -6.167376229912751, 106.76467903291051 -6.167376229912751, 106.76367260148783 -6.159270572276357, 106.75365912628604 -6.159270572276357))",1000000.0,42.0,4,127,5101162.0,5.964285714285714,281.0,1.0,-0.08970440118958022,0.07173612759961483
205,21202.0,"POLYGON ((106.76367260148783 -6.159270572276357, 106.76467903291051 -6.167376229912751, 106.77469260250655 -6.167376229912751, 106.77368607668961 -6.159270572276357, 106.76367260148783 -6.159270572276357))",1000000.0,23.0,6,136,4296487.0,4.428571428571429,304.0,0.0,-0.09605991183890204,0.06199195894491478
206,18100.0,"POLYGON ((106.77368607668961 -6.159270572276357, 106.77469260250655 -6.167376229912751, 106.78470617210259 -6.167376229912751, 106.7836995518914 -6.159270572276357, 106.77368607668961 -6.159270572276357))",1000000.0,11.0,5,119,4208249.0,4.655172413793103,371.0,0.0,-0.15645758978159907,0.06620041206484904
207,15607.0,"POLYGON ((106.7836995518914 -6.159270572276357, 106.78470617210259 -6.167376229912751, 106.79471974169861 -6.167376229912751, 106.79371302709319 -6.159270572276357, 106.7836995518914 -6.159270572276357))",1000000.0,28.0,7,254,4725032.0,4.803921568627451,415.0,0.0,-0.14348346635375883,0.09256224221164931
208,17423.0,"POLYGON ((106.79371302709319 -6.159270572276357, 106.79471974169861 -6.167376229912751, 106.80473331129465 -6.167376229912751, 106.80372650229499 -6.159270572276357, 106.79371302709319 -6.159270572276357))",1000000.0,32.0,12,233,4774780.0,5.020833333333333,415.0,0.0,-0.17225902116570102,0.07547802276088651
209,19018.0,"POLYGON ((106.80372650229499 -6.159270572276357, 106.80473331129465 -6.167376229912751, 106.81474688089068 -6.167376229912751, 106.8137399774968 -6.159270572276357, 106.80372650229499 -6.159270572276357))",1000000.0,18.0,13,177,5493220.0,5.7924528301886795,431.0,0.0,-0.16675253022249759,0.04650181418646409
210,17127.0,"POLYGON ((106.8137399774968 -6.159270572276357, 106.81474688089068 -6.167376229912751, 106.8247604504867 -6.167376229912751, 106.82375345269857 -6.159270572276357, 106.8137399774968 -6.159270572276357))",1000000.0,13.0,5,159,8408322.0,8.657894736842104,415.0,0.0,-0.3023938925227037,0.06433769017586802
211,23426.0,"POLYGON ((106.82375345269857 -6.159270572276357, 106.8247604504867 -6.167376229912751, 106.83477402008275 -6.167376229912751, 106.83376692790036 -6.159270572276357, 106.82375345269857 -6.159270572276357))",1000000.0,8.0,8,125,7337044.0,7.426229508196721,419.5,0.0,-0.24977185193403326,0.03392020269996143
212,19647.0,"POLYGON ((106.83376692790036 -6.159270572276357, 106.83477402008275 -6.167376229912751, 106.84478758967879 -6.167376229912751, 106.84378040310214 -6.159270572276357, 106.83376692790036 -6.159270572276357))",1000000.0,12.0,9,159,5380661.0,5.714285714285714,389.0,0.0,-0.19949118455773093,0.03976255023410237
213,20976.0,"POLYGON ((106.84378040310214 -6.159270572276357, 106.84478758967879 -6.167376229912751, 106.85480115927483 -6.167376229912751, 106.85379387830395 -6.159270572276357, 106.84378040310214 -6.159270572276357))",1000000.0,4.0,17,160,4045617.0,3.823529411764706,349.0,1.0,-0.13017100704578485,0.12058968773172081
214,26365.0,"POLYGON ((106.85379387830395 -6.159270572276357, 106.85480115927483 -6.167376229912751, 106.86481472887085 -6.167376229912751, 106.86380735350573 -6.159270572276357, 106.85379387830395 -6.159270572276357))",1000000.0,16.0,9,193,3781210.0,3.6,319.0,0.0,-0.22169183315441668,0.03898494081269377
215,22796.0,"POLYGON ((106.86380735350573 -6.159270572276357, 106.86481472887085 -6.167376229912751, 106.8748282984669 -6.167376229912751, 106.87382082870752 -6.159270572276357, 106.86380735350573 -6.159270572276357))",1000000.0,20.0,6,181,3988476.0,4.516129032258065,317.0,0.0,-0.21819390115946594,0.07341830521579946
216,11113.0,"POLYGON ((106.87382082870752 -6.159270572276357, 106.8748282984669 -6.167376229912751, 106.8848418680629 -6.167376229912751, 106.8838343039093 -6.159270572276357, 106.87382082870752 -6.159270572276357))",1000000.0,5.0,3,216,4886216.0,6.0,306.0,2.0,-0.7186403920795038,0.0869648468117626
217,17215.0,"POLYGON ((106.8838343039093 -6.159270572276357, 106.8848418680629 -6.167376229912751, 106.89485543765895 -6.167376229912751, 106.8938477791111 -6.159270572276357, 106.8838343039093 -6.159270572276357))",1000000.0,12.0,4,139,4989925.0,5.2835820895522385,311.0,1.0,-0.12606156502663543,0.0885398899235921
218,15679.0,"POLYGON ((106.8938477791111 -6.159270572276357, 106.89485543765895 -6.167376229912751, 106.90486900725497 -6.167376229912751, 106.9038612543129 -6.159270572276357, 106.8938477791111 -6.159270572276357))",1000000.0,25.0,5,102,4757980.0,4.586206896551724,290.0,0.0,-0.5118693139758704,0.03869678418931327
219,17429.0,"POLYGON ((106.9038612543129 -6.159270572276357, 106.90486900725497 -6.167376229912751, 106.91488257685101 -6.167376229912751, 106.91387472951469 -6.159270572276357, 106.9038612543129 -6.159270572276357))",1000000.0,57.0,4,225,4221643.0,4.4,257.0,0.0,-0.2962108643703167,0.05989278901558747
220,11589.0,"POLYGON ((106.91387472951469 -6.159270572276357, 106.91488257685101 -6.167376229912751, 106.92489614644707 -6.167376229912751, 106.92388820471648 -6.159270572276357, 106.91387472951469 -6.159270572276357))",1000000.0,11.0,3,126,4096780.0,4.5636363636363635,219.0,6.0,-0.14587471721798217,0.13202108393145212
221,8602.0,"POLYGON ((106.92388820471648 -6.159270572276357, 106.92489614644707 -6.167376229912751, 106.9349097160431 -6.167376229912751, 106.93390167991828 -6.159270572276357, 106.92388820471648 -6.159270572276357))",1000000.0,5.0,1,87,2246972.0,3.945945945945946,178.0,0.0,-0.25982501928062124,0.058564354438529344
222,8770.0,"POLYGON ((106.93390167991828 -6.159270572276357, 106.9349097160431 -6.167376229912751, 106.94492328563912 -6.167376229912751, 106.94391515512005 -6.159270572276357, 106.93390167991828 -6.159270572276357))",1000000.0,5.0,1,32,4198483.0,4.317460317460317,136.0,25.0,-0.03113714588978296,0.2731616419183929
223,9290.0,"POLYGON ((106.94391515512005 -6.159270572276357, 106.94492328563912 -6.167376229912751, 106.95493685523515 -6.167376229912751, 106.95392863032184 -6.159270572276357, 106.94391515512005 -6.159270572276357))",1000000.0,0.0,2,56,3473866.0,5.130434782608695,124.0,2.0,-0.40971028300784823,0.10110767373729092
224,4021.0,"POLYGON ((106.95392863032184 -6.159270572276357, 106.95493685523515 -6.167376229912751, 106.96495042483119 -6.167376229912751, 106.96394210552363 -6.159270572276357, 106.95392863032184 -6.159270572276357))",1000000.0,1.0,2,32,546377.0,2.3846153846153846,123.0,2.0,0.020909528053422666,0.05807083867398481
225,5222.0,"POLYGON ((106.96394210552363 -6.159270572276357, 106.96495042483119 -6.167376229912751, 106.97496399442721 -6.167376229912751, 106.97395558072542 -6.159270572276357, 106.96394210552363 -6.159270572276357))",1000000.0,2.0,1,47,802811.0,1.4,111.0,5.0,0.08001048790837036,0.10869006786464142
226,15950.0,"POLYGON ((106.68457047614226 -6.167376229912751, 106.68557750155998 -6.175481935001393, 106.69559116567689 -6.175481935001393, 106.69458404573828 -6.167376229912751, 106.68457047614226 -6.167376229912751))",1000000.0,1.0,1,24,2479766.0,2.1363636363636362,0.0,0.0,-0.018721929919573405,0.060515894361517455
227,18068.0,"POLYGON ((106.69458404573828 -6.167376229912751, 106.69559116567689 -6.175481935001393, 106.70560482979378 -6.175481935001393, 106.70459761533431 -6.167376229912751, 106.69458404573828 -6.167376229912751))",1000000.0,2.0,3,118,2381135.0,2.4047619047619047,150.0,0.0,-0.065763206185654,0.06792984848238647
228,20886.0,"POLYGON ((106.70459761533431 -6.167376229912751, 106.70560482979378 -6.175481935001393, 106.7156184939107 -6.175481935001393, 106.71461118493035 -6.167376229912751, 106.70459761533431 -6.167376229912751))",1000000.0,26.0,2,115,3363291.0,3.3255813953488373,160.0,0.0,-0.0405541598120583,0.07841468874642075
229,19869.0,"POLYGON ((106.71461118493035 -6.167376229912751, 106.7156184939107 -6.175481935001393, 106.72563215802761 -6.175481935001393, 106.72462475452637 -6.167376229912751, 106.71461118493035 -6.167376229912751))",1000000.0,14.0,2,115,3513870.0,3.8085106382978724,171.0,1.0,-0.1301373932590898,0.09121332894284608
230,16747.0,"POLYGON ((106.72462475452637 -6.167376229912751, 106.72563215802761 -6.175481935001393, 106.73564582214452 -6.175481935001393, 106.73463832412241 -6.167376229912751, 106.72462475452637 -6.167376229912751))",1000000.0,8.0,1,42,2739939.0,2.511627906976744,220.0,5.0,0.014975916893522121,0.13559807207067312
231,21875.0,"POLYGON ((106.73463832412241 -6.167376229912751, 106.73564582214452 -6.175481935001393, 106.74565948626145 -6.175481935001393, 106.74465189371845 -6.167376229912751, 106.73463832412241 -6.167376229912751))",1000000.0,37.0,3,104,3581905.0,3.4285714285714284,233.0,2.0,0.04829954248326203,0.09913264874758854
232,21696.0,"POLYGON ((106.74465189371845 -6.167376229912751, 106.74565948626145 -6.175481935001393, 106.75567315037834 -6.175481935001393, 106.7546654633145 -6.167376229912751, 106.74465189371845 -6.167376229912751))",1000000.0,36.0,3,112,3849821.0,3.775,253.0,0.0,-0.06210500176905689,0.08861313202312379
233,21591.0,"POLYGON ((106.7546654633145 -6.167376229912751, 106.75567315037834 -6.175481935001393, 106.76568681449525 -6.175481935001393, 106.76467903291051 -6.167376229912751, 106.7546654633145 -6.167376229912751))",1000000.0,34.0,4,89,4247137.0,4.241379310344827,306.0,1.0,-0.12899544295044812,0.0814306395501541
234,25823.0,"POLYGON ((106.76467903291051 -6.167376229912751, 106.76568681449525 -6.175481935001393, 106.77570047861217 -6.175481935001393, 106.77469260250655 -6.167376229912751, 106.76467903291051 -6.167376229912751))",1000000.0,52.0,3,120,4302083.0,4.285714285714286,319.0,0.0,-0.20026803272464797,0.07851428032256241
235,22593.0,"POLYGON ((106.77469260250655 -6.167376229912751, 106.77570047861217 -6.175481935001393, 106.78571414272906 -6.175481935001393, 106.78470617210259 -6.167376229912751, 106.77469260250655 -6.167376229912751))",1000000.0,54.0,4,151,4790969.0,5.2368421052631575,390.0,0.0,-0.1371004604476279,0.055665496426208806
236,16743.0,"POLYGON ((106.78470617210259 -6.167376229912751, 106.78571414272906 -6.175481935001393, 106.79572780684599 -6.175481935001393, 106.79471974169861 -6.167376229912751, 106.78470617210259 -6.167376229912751))",1000000.0,21.0,5,170,9174312.0,10.898550724637682,403.0,4.0,-0.14084439287135553,0.14029396592789037
237,22406.0,"POLYGON ((106.79471974169861 -6.167376229912751, 106.79572780684599 -6.175481935001393, 106.8057414709629 -6.175481935001393, 106.80473331129465 -6.167376229912751, 106.79471974169861 -6.167376229912751))",1000000.0,38.0,11,152,5345603.0,5.69811320754717,421.0,0.0,-0.1350809807688661,0.06090246253124667
238,17097.0,"POLYGON ((106.80473331129465 -6.167376229912751, 106.8057414709629 -6.175481935001393, 106.8157551350798 -6.175481935001393, 106.81474688089068 -6.167376229912751, 106.80473331129465 -6.167376229912751))",1000000.0,43.0,7,171,5875091.0,6.09433962264151,447.0,0.0,-0.11908787217400603,0.05002159466050743
239,11753.0,"POLYGON ((106.81474688089068 -6.167376229912751, 106.8157551350798 -6.175481935001393, 106.82576879919671 -6.175481935001393, 106.8247604504867 -6.167376229912751, 106.81474688089068 -6.167376229912751))",1000000.0,4.0,3,185,7353648.0,9.049180327868852,457.0,0.0,-0.16695039466677133,0.05544437257475452
